San Mateo County, California, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,8.14
201002,4.38
201003,3.47
201004,4.48
201005,1.29
201006,0.05
201007,0.00
201008,0.03
201009,0.04
201010,1.50
201011,3.66
201012,8.42
201101,1.64
201102,5.94
201103,8.42
201104,0.61
201105,1.14
201106,1.07
201107,0.03
201108,0.01
201109,0.01
201110,2.02
201111,1.81
201112,0.24
201201,3.43
201202,1.53
201203,7.40
201204,3.75
201205,0.07
201206,0.25
201207,0.02
201208,0.01
201209,0.01
201210,1.52
201211,5.83
201212,9.35
201301,0.61
201302,0.72
201303,1.23
201304,0.92
201305,0.09
201306,0.17
201307,0.00
201308,0.01
201309,0.60
201310,0.05
201311,1.23
201312,0.56
201401,0.07
201402,5.98
201403,2.78
201404,1.83
201405,0.08
201406,0.01
201407,0.04
201408,0.02
201409,0.53
201410,0.74
201411,2.59
201412,13.88
201501,0.01
201502,3.26
201503,0.26
201504,1.51
201505,0.28
201506,0.19
201507,0.05
201508,0.01
201509,0.04
201510,0.10
201511,2.42
201512,5.94
201601,8.05
201602,1.23
201603,8.73
201604,2.15
201605,0.19
201606,0.01
201607,0.02
201608,0.01
201609,0.00
201610,4.78
201611,2.51
201612,5.40
