Santa Barbara County, California, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,8.31
201002,4.36
201003,0.58
201004,2.91
201005,0.09
201006,0.00
201007,0.02
201008,0.00
201009,0.00
201010,2.14
201011,1.54
201012,10.30
201101,1.24
201102,3.63
201103,6.69
201104,0.18
201105,0.61
201106,0.27
201107,0.03
201108,0.00
201109,0.05
201110,0.78
201111,2.50
201112,0.38
201201,1.64
201202,0.28
201203,2.95
201204,2.77
201205,0.00
201206,0.00
201207,0.00
201208,0.01
201209,0.06
201210,0.19
201211,1.59
201212,3.02
201301,1.18
201302,0.54
201303,0.89
201304,0.08
201305,0.13
201306,0.01
201307,0.03
201308,0.00
201309,0.00
201310,0.20
201311,0.68
201312,0.20
201401,0.02
201402,3.48
201403,2.04
201404,0.64
201405,0.04
201406,0.00
201407,0.01
201408,0.01
201409,0.00
201410,0.36
201411,1.00
201412,5.61
201501,0.95
201502,0.70
201503,0.31
201504,0.37
201505,0.33
201506,0.21
201507,0.14
201508,0.00
201509,0.10
201510,0.18
201511,0.73
201512,1.03
201601,5.22
201602,0.91
201603,2.95
201604,0.63
201605,0.35
201606,0.00
201607,0.00
201608,0.00
201609,0.00
201610,1.11
201611,1.51
201612,3.31
