Humboldt County, California, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,15.05
201002,7.91
201003,7.85
201004,10.51
201005,4.18
201006,2.21
201007,0.02
201008,0.10
201009,1.06
201010,7.52
201011,7.43
201012,17.54
201101,2.69
201102,6.49
201103,17.65
201104,5.47
201105,2.52
201106,1.76
201107,0.22
201108,0.06
201109,0.34
201110,5.47
201111,5.98
201112,2.52
201201,11.05
201202,4.37
201203,16.98
201204,5.81
201205,0.86
201206,1.75
201207,0.43
201208,0.05
201209,0.04
201210,3.84
201211,11.31
201212,18.01
201301,3.21
201302,1.89
201303,4.27
201304,2.86
201305,1.61
201306,0.86
201307,0.01
201308,0.36
201309,3.48
201310,0.05
201311,1.70
201312,1.00
201401,1.79
201402,9.16
201403,10.35
201404,1.93
201405,0.80
201406,0.38
201407,0.05
201408,0.01
201409,2.91
201410,7.58
201411,5.67
201412,13.96
201501,2.13
201502,10.79
201503,3.68
201504,3.29
201505,0.38
201506,0.17
201507,0.38
201508,0.47
201509,0.62
201510,1.10
201511,5.43
201512,22.11
201601,19.71
201602,4.29
201603,14.58
201604,3.52
201605,1.41
201606,0.30
201607,0.31
201608,0.01
201609,0.04
201610,15.75
201611,8.89
201612,11.05
